,Team,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
10,HOU,114.0609756097561,105.47560975609755,39.353658536585364,85.46341463414635,0.46664634146341466,15.426829268292684,42.73170731707317,0.36706097560975603,19.926829268292682,25.524390243902438,0.7897560975609756,9.182926829268293,44.03658536585366,21.902439024390244,8.670731707317072,4.890243902439025,13.353658536585366,19.78048780487805,40.109756097560975,86.71951219512195,0.46918292682926827,10.25609756097561,29.20731707317073,0.3537682926829269,15.0,20.024390243902438,0.7556341463414631,8.792682926829269,42.573170731707314,22.670731707317074,7.512195121951219,4.451219512195122,14.207317073170731,20.670731707317074
11,IND,106.8780487804878,105.3048780487805,41.30487804878049,87.6829268292683,0.4778658536585367,9.182926829268293,24.914634146341463,0.3702073170731708,15.085365853658537,19.341463414634145,0.7927073170731709,9.817073170731707,43.073170731707314,22.463414634146343,8.926829268292684,4.182926829268292,12.951219512195122,19.0609756097561,39.84146341463415,85.89024390243902,0.47079268292682913,10.658536585365853,30.634146341463413,0.35004878048780486,14.963414634146341,19.829268292682926,0.7569756097560975,10.341463414634147,43.58536585365854,23.48780487804878,7.134146341463414,5.304878048780488,15.012195121951219,18.634146341463413
12,LAC,110.10975609756098,110.26829268292683,40.71951219512195,86.52439024390245,0.47792682926829266,9.524390243902438,26.975609756097562,0.35420731707317066,19.146341463414632,25.829268292682926,0.7467439024390243,10.28048780487805,44.5,22.597560975609756,7.7439024390243905,4.634146341463414,14.292682926829269,20.158536585365855,40.73170731707317,89.03658536585365,0.4645243902439025,10.890243902439025,30.609756097560975,0.3589634146341464,17.914634146341463,22.890243902439025,0.7943902439024388,10.829268292682928,44.353658536585364,24.853658536585368,8.658536585365853,5.670731707317073,13.731707317073171,22.23170731707317
13,LAL,109.32926829268293,110.73170731707317,41.18292682926829,89.51219512195122,0.466060975609756,10.134146341463415,29.426829268292682,0.3437560975609754,16.829268292682926,23.634146341463413,0.7254146341463416,10.865853658536585,46.91463414634146,24.0,7.829268292682927,4.829268292682927,15.451219512195122,21.548780487804876,41.41463414634146,90.89024390243902,0.4625243902439025,10.512195121951219,30.414634146341463,0.3499390243902439,17.390243902439025,22.829268292682926,0.7606829268292683,10.439024390243903,45.4390243902439,23.74390243902439,8.365853658536585,5.597560975609756,13.853658536585366,20.878048780487806
14,MEM,100.65853658536585,106.95121951219512,37.28048780487805,84.01219512195122,0.4495731707317075,9.341463414634147,26.609756097560975,0.35424390243902426,16.75609756097561,21.329268292682926,0.7914268292682924,9.646341463414634,41.073170731707314,21.878048780487806,7.548780487804878,4.878048780487805,14.573170731707316,23.414634146341463,37.670731707317074,81.41463414634147,0.4698170731707315,10.75609756097561,29.23170731707317,0.37128048780487816,20.853658536585368,27.134146341463413,0.7820365853658534,9.670731707317072,43.109756097560975,22.414634146341463,8.170731707317072,5.2439024390243905,14.134146341463415,20.634146341463413
15,MIA,104.73170731707317,104.15853658536585,39.292682926829265,86.2560975609756,0.4621219512195121,11.097560975609756,30.817073170731707,0.3620365853658536,15.048780487804878,19.890243902439025,0.7659268292682926,9.378048780487806,44.01219512195122,22.9390243902439,7.634146341463414,5.378048780487805,13.829268292682928,20.365853658536587,38.15853658536585,84.92682926829268,0.45547560975609763,9.707317073170731,26.9390243902439,0.36506097560975614,18.134146341463413,23.24390243902439,0.7858658536585362,9.195121951219512,43.6219512195122,21.25609756097561,7.658536585365853,4.634146341463414,13.78048780487805,19.682926829268293
16,MIL,107.6829268292683,108.08536585365853,40.170731707317074,84.04878048780488,0.48423170731707316,8.853658536585366,24.914634146341463,0.3614024390243903,18.48780487804878,23.646341463414632,0.7926463414634145,8.524390243902438,40.353658536585364,23.51219512195122,8.890243902439025,5.451219512195122,13.304878048780488,21.5609756097561,39.63414634146341,84.79268292682927,0.47423170731707326,10.207317073170731,27.402439024390244,0.37378048780487794,18.609756097560975,23.73170731707317,0.7997073170731707,10.109756097560975,43.329268292682926,23.914634146341463,7.2317073170731705,4.597560975609756,14.841463414634147,20.121951219512194
17,MIN,110.6219512195122,108.53658536585365,41.40243902439025,87.09756097560975,0.48214634146341456,8.109756097560975,22.804878048780488,0.3614146341463414,19.70731707317073,24.5,0.8124268292682927,10.536585365853659,42.58536585365854,22.878048780487806,8.451219512195122,4.341463414634147,11.951219512195122,18.609756097560975,40.69512195121951,85.76829268292683,0.4812682926829269,10.963414634146341,30.0,0.3678414634146341,16.182926829268293,20.865853658536587,0.788,9.975609756097562,42.353658536585364,24.158536585365855,6.560975609756097,4.7560975609756095,14.634146341463415,21.21951219512195
18,NOP,112.7439024390244,111.6951219512195,43.073170731707314,89.26829268292683,0.4892682926829268,10.292682926829269,28.48780487804878,0.36300000000000004,16.304878048780488,21.158536585365855,0.7826951219512193,8.817073170731707,44.853658536585364,27.0,8.097560975609756,5.963414634146342,14.71951219512195,19.426829268292682,42.21951219512195,93.02439024390245,0.4607317073170732,11.0,31.048780487804876,0.3541463414634146,16.25609756097561,20.74390243902439,0.7968536585365853,10.963414634146341,45.97560975609756,24.0609756097561,8.341463414634147,4.280487804878049,14.036585365853659,20.609756097560975
19,NYK,105.7439024390244,109.03658536585365,41.13414634146341,88.82926829268293,0.46993902439024393,8.341463414634147,23.804878048780488,0.35610975609756096,15.134146341463415,19.25609756097561,0.7956829268292684,10.634146341463415,44.53658536585366,23.634146341463413,6.902439024390244,5.219512195121951,14.414634146341463,20.78048780487805,39.81707317073171,87.28048780487805,0.4626341463414635,11.268292682926829,30.70731707317073,0.37251219512195116,18.134146341463413,23.463414634146343,0.7850121951219513,10.353658536585366,43.65853658536585,24.195121951219512,8.268292682926829,4.7926829268292686,13.146341463414634,18.682926829268293
20,OKC,109.26829268292683,105.76829268292683,40.41463414634146,89.14634146341463,0.4591219512195123,10.841463414634147,30.621951219512194,0.35695121951219516,17.597560975609756,24.585365853658537,0.7233536585365853,12.621951219512194,45.670731707317074,21.609756097560975,9.158536585365853,5.134146341463414,13.609756097560975,20.390243902439025,39.02439024390244,85.1951219512195,0.4639390243902438,11.317073170731707,30.9390243902439,0.3725365853658537,16.402439024390244,21.341463414634145,0.7739512195121951,9.670731707317072,42.707317073170735,23.634146341463413,7.7560975609756095,4.646341463414634,15.292682926829269,21.585365853658537
21,ORL,104.8048780487805,109.6829268292683,39.329268292682926,87.01219512195122,0.45859756097561005,10.475609756097562,29.75609756097561,0.3532439024390243,15.670731707317072,20.695121951219512,0.7708536585365852,8.939024390243903,42.21951219512195,23.73170731707317,7.658536585365853,4.951219512195122,14.146341463414634,19.609756097560975,41.426829268292686,88.70731707317073,0.4734024390243903,10.060975609756097,27.841463414634145,0.36156097560975603,16.76829268292683,21.695121951219512,0.7909634146341464,10.78048780487805,46.48780487804878,24.621951219512194,7.890243902439025,5.024390243902439,13.634146341463415,19.23170731707317
22,PHI,110.73170731707317,106.8170731707317,41.18292682926829,87.64634146341463,0.4763048780487805,11.073170731707316,30.146341463414632,0.37004878048780476,17.29268292682927,23.0,0.768073170731707,11.012195121951219,47.829268292682926,27.20731707317073,8.426829268292684,5.219512195121951,16.0609756097561,22.378048780487806,38.58536585365854,88.71951219512195,0.44164634146341486,10.28048780487805,29.890243902439025,0.3484878048780487,19.365853658536587,25.975609756097562,0.7494512195121951,10.158536585365853,42.8780487804878,22.0,8.597560975609756,5.170731707317073,13.890243902439025,20.634146341463413
23,PHO,105.4390243902439,114.21951219512195,38.98780487804878,88.1829268292683,0.4492682926829269,9.475609756097562,28.170731707317074,0.3424878048780487,17.98780487804878,24.28048780487805,0.7468414634146342,10.451219512195122,44.80487804878049,21.524390243902438,7.048780487804878,4.585365853658536,15.25609756097561,22.28048780487805,42.1219512195122,89.78048780487805,0.47630487804878024,11.0,29.573170731707318,0.37629268292682927,18.975609756097562,24.78048780487805,0.7778536585365851,10.548780487804878,46.26829268292683,23.414634146341463,8.78048780487805,6.048780487804878,13.170731707317072,21.182926829268293
24,POR,106.84146341463415,104.3048780487805,39.80487804878049,88.04878048780488,0.45931707317073156,10.402439024390244,28.426829268292682,0.3715853658536584,16.829268292682926,21.036585365853657,0.8150121951219512,10.292682926829269,45.97560975609756,19.73170731707317,7.048780487804878,5.2073170731707314,13.21951219512195,19.74390243902439,38.76829268292683,86.89024390243902,0.45285365853658555,9.829268292682928,27.121951219512194,0.36529268292682915,16.9390243902439,22.353658536585368,0.7683170731707316,9.451219512195122,43.4390243902439,20.414634146341463,7.426829268292683,5.134146341463414,12.512195121951219,19.24390243902439
25,SAC,100.13414634146342,107.02439024390245,39.26829268292683,87.21951219512195,0.45639024390243904,9.097560975609756,24.24390243902439,0.38156097560975605,12.5,16.951219512195124,0.7514878048780487,9.621951219512194,41.52439024390244,21.841463414634145,7.939024390243903,4.280487804878049,13.341463414634147,20.20731707317073,39.19512195121951,83.46341463414635,0.4762195121951221,12.0,31.76829268292683,0.38551219512195134,16.634146341463413,21.75609756097561,0.7752804878048782,9.21951219512195,44.25609756097561,23.926829268292682,7.841463414634147,4.7926829268292686,13.792682926829269,17.536585365853657
26,SAS,104.15853658536585,101.0609756097561,39.52439024390244,86.36585365853658,0.4634878048780488,8.646341463414634,24.463414634146343,0.35771951219512194,16.463414634146343,21.25609756097561,0.7894268292682928,10.512195121951219,44.81707317073171,23.097560975609756,7.780487804878049,5.658536585365853,12.890243902439025,17.414634146341463,38.63414634146341,85.36585365853658,0.4583658536585365,9.268292682926829,26.658536585365855,0.35447560975609743,14.524390243902438,19.121951219512194,0.7670365853658535,9.341463414634147,43.0,22.048780487804876,7.670731707317073,3.902439024390244,13.792682926829269,20.036585365853657
27,TOR,112.95121951219512,105.04878048780488,41.75609756097561,88.41463414634147,0.47885365853658524,11.914634146341463,33.25609756097561,0.3620487804878049,17.524390243902438,22.024390243902438,0.7995000000000001,9.829268292682928,44.426829268292686,24.670731707317074,7.7439024390243905,6.158536585365853,12.926829268292684,21.975609756097562,38.84146341463415,86.51219512195122,0.455451219512195,9.073170731707316,25.28048780487805,0.3637439024390244,18.29268292682927,23.829268292682926,0.7739878048780486,9.914634146341463,42.8780487804878,22.036585365853657,7.219512195121951,4.926829268292683,13.951219512195122,20.146341463414632
28,UTA,105.60975609756098,101.2439024390244,38.792682926829265,84.07317073170732,0.4677560975609757,10.890243902439025,29.841463414634145,0.3698658536585365,17.134146341463413,22.0,0.7929390243902438,9.21951219512195,43.890243902439025,22.682926829268293,8.731707317073171,5.2439024390243905,14.195121951219512,19.853658536585368,37.80487804878049,84.10975609756098,0.4561341463414634,9.670731707317072,26.414634146341463,0.37137804878048786,15.963414634146341,20.71951219512195,0.7836219512195123,8.792682926829269,42.19512195121951,20.25609756097561,8.341463414634147,4.7073170731707314,14.682926829268293,20.865853658536587
29,WAS,106.60975609756098,106.02439024390245,39.9390243902439,85.58536585365853,0.46767073170731693,9.926829268292684,26.5,0.37296341463414634,16.804878048780488,21.76829268292683,0.775231707317073,10.036585365853659,43.1219512195122,25.182926829268293,7.865853658536586,4.304878048780488,14.048780487804878,21.29268292682927,38.96341463414634,84.36585365853658,0.4620975609756099,10.182926829268293,29.182926829268293,0.350170731707317,17.914634146341463,23.548780487804876,0.7652073170731705,9.817073170731707,42.52439024390244,22.329268292682926,7.817073170731708,4.670731707317073,14.390243902439025,19.98780487804878
