,Team,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
10,HOU,105.1829268292683,101.59756097560975,37.4390243902439,84.3048780487805,0.45043902439024397,11.475609756097562,32.98780487804878,0.35237804878048784,18.829268292682926,26.353658536585368,0.7261951219512195,11.853658536585366,44.292682926829265,22.463414634146343,9.536585365853659,5.121951219512195,16.146341463414632,22.28048780487805,38.1219512195122,86.2439024390244,0.44773170731707296,7.451219512195122,23.195121951219512,0.3224512195121951,17.902439024390244,23.926829268292682,0.7568292682926828,12.048780487804878,44.34146341463415,21.573170731707318,8.975609756097562,5.390243902439025,15.646341463414634,21.451219512195124
11,IND,98.46341463414635,98.14634146341463,36.97560975609756,84.28048780487805,0.4454146341463414,7.548780487804878,21.585365853658537,0.3549756097560974,16.963414634146343,22.463414634146343,0.7666951219512195,10.609756097560975,45.25609756097561,21.634146341463413,6.280487804878049,4.621951219512195,13.463414634146341,21.573170731707318,36.30487804878049,83.52439024390245,0.44219512195121957,7.280487804878049,21.146341463414632,0.3455243902439025,18.25609756097561,24.20731707317073,0.7658902439024389,9.853658536585366,43.30487804878049,20.195121951219512,7.585365853658536,4.7317073170731705,12.414634146341463,21.71951219512195
12,LAC,107.8170731707317,101.45121951219512,39.707317073170735,84.2560975609756,0.4778170731707319,10.121951219512194,26.975609756097562,0.3761341463414634,18.28048780487805,25.682926829268293,0.7211463414634147,9.695121951219512,43.0609756097561,24.963414634146343,7.890243902439025,5.024390243902439,11.926829268292684,21.71951219512195,36.76829268292683,83.14634146341463,0.4489146341463415,8.475609756097562,24.24390243902439,0.35036585365853645,19.4390243902439,26.28048780487805,0.7420853658536588,10.75609756097561,43.46341463414634,23.48780487804878,6.7682926829268295,3.024390243902439,13.731707317073171,21.902439024390244
13,LAL,99.73170731707317,106.52439024390245,37.76829268292683,86.60975609756098,0.4420365853658537,6.536585365853658,19.036585365853657,0.3435365853658535,17.658536585365855,23.841463414634145,0.7478292682926828,11.731707317073171,44.292682926829265,21.170731707317074,7.170731707317073,4.524390243902439,12.829268292682928,21.48780487804878,39.25609756097561,84.1829268292683,0.47280487804878035,8.573170731707316,23.573170731707318,0.3664024390243903,19.4390243902439,26.109756097560975,0.7579512195121949,10.28048780487805,44.73170731707317,24.21951219512195,7.548780487804878,4.878048780487805,12.695121951219512,19.634146341463413
14,MEM,99.6219512195122,96.23170731707317,38.24390243902439,83.46341463414635,0.4651951219512196,5.2682926829268295,15.536585365853659,0.3402195121951221,17.865853658536587,23.073170731707318,0.7901219512195122,10.585365853658537,43.09756097560975,21.914634146341463,8.646341463414634,4.2682926829268295,13.146341463414634,19.317073170731707,36.46341463414634,82.42682926829268,0.44885365853658526,8.158536585365853,23.26829268292683,0.3533414634146341,15.146341463414634,20.426829268292682,0.754609756097561,10.621951219512194,42.8780487804878,20.390243902439025,7.451219512195122,5.195121951219512,14.78048780487805,20.51219512195122
15,MIA,95.97560975609755,98.59756097560975,35.65853658536585,78.17073170731707,0.462658536585366,6.865853658536586,20.402439024390244,0.34195121951219504,17.79268292682927,23.951219512195124,0.7526585365853657,9.146341463414634,39.548780487804876,20.134146341463413,7.939024390243903,4.658536585365853,14.060975609756097,20.25609756097561,36.59756097560975,80.78048780487805,0.46114634146341454,8.195121951219512,23.26829268292683,0.35562195121951207,17.20731707317073,23.585365853658537,0.7420853658536587,11.085365853658537,41.59756097560975,21.646341463414632,7.975609756097561,4.487804878048781,14.195121951219512,21.158536585365855
16,MIL,99.07317073170732,98.6951219512195,38.073170731707314,83.02439024390245,0.46626829268292685,6.719512195121951,18.4390243902439,0.3699268292682925,16.20731707317073,21.426829268292682,0.7615731707317074,10.914634146341463,42.646341463414636,23.804878048780488,9.71951219512195,4.963414634146342,16.24390243902439,22.378048780487806,36.09756097560975,82.47560975609755,0.44430487804878055,8.292682926829269,24.25609756097561,0.34576829268292686,18.20731707317073,24.548780487804876,0.7521097560975611,11.560975609756097,43.25609756097561,22.585365853658537,8.75609756097561,4.841463414634147,16.804878048780488,20.365853658536587
17,MIN,98.98780487804878,107.57317073170732,36.91463414634146,84.40243902439025,0.4436585365853658,5.0,15.121951219512194,0.32808536585365855,20.158536585365855,26.109756097560975,0.7794878048780485,11.890243902439025,41.670731707317074,21.841463414634145,8.268292682926829,4.195121951219512,14.402439024390244,19.365853658536587,41.52439024390244,85.57317073170732,0.49284146341463403,8.548780487804878,23.26829268292683,0.378390243902439,15.975609756097562,21.036585365853657,0.7714512195121953,11.817073170731707,44.24390243902439,23.78048780487805,8.426829268292684,5.585365853658536,14.865853658536585,21.658536585365855
18,NOP,100.32926829268293,99.82926829268293,38.28048780487805,83.90243902439025,0.4629634146341464,7.182926829268292,19.51219512195122,0.3736463414634147,16.585365853658537,22.036585365853657,0.758890243902439,11.658536585365853,43.91463414634146,22.25609756097561,6.853658536585366,6.280487804878049,12.731707317073171,18.926829268292682,38.34146341463415,83.96341463414635,0.4628658536585367,6.634146341463414,19.865853658536587,0.3351341463414633,16.51219512195122,21.71951219512195,0.7622926829268292,10.731707317073171,42.1219512195122,20.98780487804878,6.878048780487805,5.841463414634147,11.975609756097562,18.914634146341463
19,NYK,92.97560975609755,102.5,35.548780487804876,83.01219512195122,0.43478048780487805,6.853658536585366,19.878048780487806,0.35479268292682914,15.024390243902438,19.524390243902438,0.776987804878049,10.74390243902439,40.890243902439025,21.524390243902438,7.121951219512195,4.719512195121951,13.926829268292684,21.902439024390244,37.4390243902439,81.45121951219512,0.46597560975609775,8.597560975609756,22.609756097560975,0.3844756097560975,19.024390243902438,25.048780487804876,0.7647682926829269,11.109756097560975,44.01219512195122,22.024390243902438,8.085365853658537,4.414634146341464,13.524390243902438,19.304878048780488
20,OKC,104.97560975609755,103.0,39.21951219512195,87.84146341463415,0.45260975609756104,7.7560975609756095,22.865853658536587,0.34008536585365856,18.78048780487805,24.890243902439025,0.7505853658536586,13.024390243902438,48.19512195121951,20.70731707317073,7.353658536585366,5.646341463414634,14.24390243902439,22.609756097560975,38.1219512195122,86.6951219512195,0.44601219512195106,8.353658536585366,24.402439024390244,0.3395121951219514,18.402439024390244,24.829268292682926,0.7548536585365853,11.5,43.48780487804878,22.378048780487806,7.951219512195122,4.804878048780488,13.024390243902438,20.634146341463413
21,ORL,96.8048780487805,102.67073170731707,37.926829268292686,83.91463414634147,0.4582560975609756,6.829268292682927,19.74390243902439,0.35135365853658534,14.121951219512194,19.451219512195124,0.7432682926829269,10.207317073170731,42.329268292682926,20.841463414634145,8.012195121951219,3.8902439024390243,14.463414634146341,21.25609756097561,38.41463414634146,82.9390243902439,0.4699756097560976,8.414634146341463,22.902439024390244,0.36621951219512194,17.426829268292682,23.24390243902439,0.7563536585365855,10.231707317073171,44.073170731707314,23.695121951219512,7.804878048780488,5.536585365853658,14.109756097560975,18.182926829268293
22,PHI,93.42682926829268,102.15853658536585,34.26829268292683,83.64634146341463,0.41570731707317077,8.634146341463415,26.73170731707317,0.3210853658536584,16.25609756097561,24.036585365853657,0.6866585365853658,12.036585365853659,43.34146341463415,20.804878048780488,9.682926829268293,5.975609756097561,17.073170731707318,21.98780487804878,37.58536585365854,83.79268292682927,0.45529268292682923,8.073170731707316,23.073170731707318,0.3503048780487805,18.914634146341463,24.975609756097562,0.7674634146341466,11.609756097560975,46.71951219512195,23.926829268292682,9.609756097560975,5.573170731707317,16.085365853658537,20.426829268292682
23,PHO,103.6951219512195,104.39024390243902,39.23170731707317,86.89024390243902,0.4574512195121951,8.646341463414634,25.329268292682926,0.34221951219512187,16.585365853658537,21.817073170731707,0.7681463414634148,11.085365853658537,43.670731707317074,20.51219512195122,8.585365853658537,4.804878048780488,14.658536585365853,21.5,38.80487804878049,86.01219512195122,0.45742682926829287,7.7439024390243905,22.121951219512194,0.35014634146341467,19.036585365853657,25.073170731707318,0.7638292682926829,11.768292682926829,45.853658536585364,21.378048780487806,8.048780487804878,4.170731707317073,15.109756097560975,20.634146341463413
24,POR,103.73170731707317,99.71951219512195,39.01219512195122,86.91463414634147,0.4549512195121951,9.878048780487806,27.426829268292682,0.3632073170731708,15.829268292682928,19.804878048780488,0.8116097560975609,10.902439024390244,46.46341463414634,22.097560975609756,6.536585365853658,4.573170731707317,13.573170731707316,18.536585365853657,38.573170731707314,87.78048780487805,0.4458536585365854,6.463414634146342,19.25609756097561,0.33780487804878045,16.109756097560975,21.28048780487805,0.7713536585365857,11.085365853658537,45.1219512195122,20.609756097560975,8.134146341463415,3.7195121951219514,11.890243902439025,19.097560975609756
25,SAC,102.57317073170732,106.26829268292683,37.15853658536585,81.54878048780488,0.4626951219512195,5.7926829268292686,16.804878048780488,0.3459024390243902,22.463414634146343,29.463414634146343,0.7699390243902441,11.024390243902438,44.646341463414636,20.609756097560975,6.7682926829268295,3.9878048780487805,15.853658536585366,20.926829268292682,39.951219512195124,87.46341463414635,0.46341463414634154,8.853658536585366,25.317073170731707,0.34893902439024377,17.51219512195122,23.378048780487806,0.7550609756097562,11.060975609756097,41.58536585365854,23.524390243902438,8.792682926829269,6.2317073170731705,12.646341463414634,24.121951219512194
26,SAS,104.51219512195122,98.23170731707317,39.573170731707314,84.6829268292683,0.4746707317073171,8.353658536585366,22.841463414634145,0.36556097560975603,17.01219512195122,21.79268292682927,0.7916463414634144,10.024390243902438,44.21951219512195,24.70731707317073,8.170731707317072,5.524390243902439,13.573170731707316,19.341463414634145,37.609756097560975,84.64634146341463,0.4510243902439024,6.963414634146342,19.170731707317074,0.3633780487804877,16.048780487804876,21.597560975609756,0.7674634146341467,10.036585365853659,42.65853658536585,21.036585365853657,7.975609756097561,4.512195121951219,13.731707317073171,19.963414634146343
27,TOR,105.1219512195122,102.1829268292683,38.36585365853659,84.26829268292683,0.46156097560975606,8.890243902439025,25.341463414634145,0.35320731707317066,19.5,24.76829268292683,0.8003780487804877,10.902439024390244,41.96341463414634,20.9390243902439,7.597560975609756,4.426829268292683,12.353658536585366,21.073170731707318,38.48780487804878,83.70731707317073,0.4669024390243901,7.890243902439025,22.621951219512194,0.34918292682926827,17.317073170731707,23.621951219512194,0.7436707317073169,11.341463414634147,42.8780487804878,23.024390243902438,7.0,5.109756097560975,13.975609756097562,20.621951219512194
28,UTA,96.29268292682927,96.21951219512195,35.80487804878049,80.08536585365853,0.4533780487804878,7.512195121951219,21.951219512195124,0.34793902439024377,17.170731707317074,23.817073170731707,0.731548780487805,12.134146341463415,44.40243902439025,20.146341463414632,7.682926829268292,5.987804878048781,14.390243902439025,19.548780487804876,36.26829268292683,81.3170731707317,0.4519878048780488,7.475609756097561,20.70731707317073,0.37306097560975604,16.20731707317073,21.74390243902439,0.7539878048780484,10.036585365853659,39.76829268292683,19.682926829268293,8.329268292682928,4.695121951219512,12.731707317073171,19.76829268292683
29,WAS,99.6829268292683,99.10975609756098,38.73170731707317,83.8048780487805,0.4700487804878051,6.158536585365853,17.170731707317074,0.3653414634146341,16.0609756097561,21.621951219512194,0.7483536585365852,10.597560975609756,45.15853658536585,24.28048780487805,7.439024390243903,4.658536585365853,14.560975609756097,21.121951219512194,36.609756097560975,84.63414634146342,0.43882926829268293,8.158536585365853,23.341463414634145,0.35185365853658523,17.73170731707317,24.0,0.7454146341463415,10.292682926829269,42.426829268292686,20.20731707317073,8.048780487804878,4.304878048780488,13.487804878048781,19.817073170731707
